Year,Budget (in Billion $),Success Rate (%),Duration (in Days),Num_Collaborators,Tech_Maturity,Budget_Per_Day,Mission Type_Unmanned,Technology Used_Nuclear Propulsion,Technology Used_Reusable Rocket,Technology Used_Solar Propulsion,Technology Used_Traditional Rocket,Country_France,Country_Germany,Country_India,Country_Israel,Country_Japan,Country_Russia,Country_UAE,Country_UK,Country_USA,Satellite Type_Navigation,Satellite Type_Research,Satellite Type_Spy,Satellite Type_Weather,Environmental Impact_Low,Environmental Impact_Medium,Tech_Budget_Power
2019,8.21,53.0,287,2,3.0,0.028506944444444446,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,24.630000000000003
2005,46.6,89.0,231,1,4.0,0.20086206896551725,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,186.4
2010,10.14,66.0,151,2,3.0,0.06671052631578948,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,30.42
2017,37.13,83.0,42,1,4.0,0.8634883720930233,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,148.52
2023,19.16,93.0,50,3,3.0,0.3756862745098039,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,57.480000000000004
2005,23.22,73.0,252,1,1.0,0.09177865612648221,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,23.22
2025,8.88,87.0,357,1,2.0,0.02480446927374302,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,17.76
2022,39.54,89.0,92,2,3.0,0.42516129032258065,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,118.62
2012,24.77,55.0,67,2,2.0,0.36426470588235293,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,49.54
2014,45.37,65.0,289,1,3.0,0.15644827586206897,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,136.10999999999999
2025,48.51,58.0,13,1,1.0,3.465,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,48.51
2007,26.74,66.0,84,3,2.0,0.3145882352941176,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,53.48
2019,34.83,82.0,211,1,3.0,0.16429245283018867,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,104.49
2003,5.65,95.0,227,3,1.0,0.024780701754385966,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5.65
2021,47.34,96.0,69,3,1.0,0.6762857142857144,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,47.34
2002,23.1,70.0,203,2,1.0,0.11323529411764706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,23.1
2017,37.67,100.0,163,3,2.0,0.22969512195121952,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,75.34
2003,48.5,85.0,142,3,3.0,0.33916083916083917,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,145.5
2012,8.75,51.0,33,1,1.0,0.25735294117647056,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,8.75
2023,44.18,74.0,217,2,1.0,0.2026605504587156,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,44.18
2016,20.26,83.0,258,1,1.0,0.07822393822393824,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,20.26
2020,1.71,97.0,218,3,1.0,0.007808219178082191,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1.71
2022,44.03,57.0,88,3,1.0,0.4947191011235955,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,44.03
2007,21.03,97.0,355,1,1.0,0.05907303370786517,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,21.03
2018,44.79,58.0,13,3,1.0,3.1992857142857143,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,44.79
2013,39.42,88.0,99,1,1.0,0.3942,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,39.42
2000,46.67,61.0,348,1,1.0,0.13372492836676217,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,46.67
2021,20.38,85.0,191,1,2.0,0.10614583333333333,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,40.76
2012,4.47,54.0,90,2,4.0,0.04912087912087912,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,17.88
2009,0.9,83.0,247,3,3.0,0.0036290322580645163,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,2.7
2010,29.05,75.0,69,3,1.0,0.41500000000000004,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,29.05
2011,30.47,91.0,344,2,1.0,0.08831884057971014,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,30.47
2023,48.63,62.0,257,3,2.0,0.18848837209302327,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,97.26
2006,3.06,76.0,227,2,1.0,0.013421052631578948,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3.06
2001,23.97,57.0,227,1,2.0,0.10513157894736841,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,47.94
2014,22.92,66.0,119,1,2.0,0.191,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45.84
2014,21.95,97.0,307,3,4.0,0.07126623376623377,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,87.8
2007,38.73,82.0,291,1,1.0,0.13263698630136986,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,38.73
2013,21.71,50.0,104,1,4.0,0.20676190476190476,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,86.84
2002,44.45,95.0,41,1,1.0,1.0583333333333333,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,44.45
2013,12.45,55.0,354,3,3.0,0.03507042253521127,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,37.349999999999994
2014,41.97,98.0,202,2,3.0,0.2067487684729064,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,125.91
2019,29.32,56.0,329,1,1.0,0.08884848484848484,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,29.32
2005,6.13,71.0,220,2,2.0,0.027737556561085973,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,12.26
2004,24.85,67.0,325,1,3.0,0.07622699386503068,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,74.55000000000001
2007,39.55,69.0,45,2,2.0,0.8597826086956522,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,79.1
2019,42.9,92.0,17,3,4.0,2.3833333333333333,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,171.6
2005,15.24,63.0,41,2,2.0,0.3628571428571429,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,30.48
2000,48.14,93.0,78,2,4.0,0.6093670886075949,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,192.56
2003,14.01,60.0,22,2,3.0,0.6091304347826086,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,42.03
2015,44.47,84.0,273,3,1.0,0.1622992700729927,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,44.47
2019,19.46,100.0,125,2,4.0,0.15444444444444444,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,77.84
2005,4.84,94.0,171,1,1.0,0.02813953488372093,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,4.84
2016,5.79,60.0,30,2,3.0,0.1867741935483871,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,17.37
2020,26.65,59.0,4,3,1.0,5.33,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,26.65
2003,39.84,92.0,206,3,2.0,0.19246376811594204,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,79.68
2017,24.21,94.0,231,1,1.0,0.10435344827586207,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,24.21
2009,21.28,60.0,84,3,3.0,0.2503529411764706,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,63.84
2017,42.31,97.0,206,3,4.0,0.2043961352657005,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,169.24
2018,27.37,77.0,138,2,4.0,0.1969064748201439,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,109.48
2024,42.86,98.0,318,1,1.0,0.13435736677115986,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,42.86
2006,29.47,51.0,2,3,2.0,9.823333333333332,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,58.94
2006,17.91,82.0,234,2,3.0,0.0762127659574468,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,53.730000000000004
2001,21.11,77.0,302,2,1.0,0.06966996699669967,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,21.11
2019,15.28,66.0,102,2,1.0,0.1483495145631068,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,15.28
2020,27.83,70.0,13,3,2.0,1.9878571428571428,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,55.66
2016,23.12,58.0,127,1,4.0,0.180625,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,92.48
2004,49.97,83.0,7,1,1.0,6.24625,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,49.97
2024,49.18,75.0,311,3,1.0,0.15762820512820513,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,49.18
2011,35.21,93.0,355,1,4.0,0.09890449438202248,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,140.84
2008,4.86,61.0,186,1,4.0,0.025989304812834225,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,19.44
2013,21.35,68.0,347,3,3.0,0.061350574712643685,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,64.05000000000001
2011,46.25,86.0,5,1,4.0,7.708333333333333,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,185.0
2010,17.68,67.0,123,1,1.0,0.14258064516129032,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,17.68
2021,49.53,73.0,246,3,1.0,0.2005263157894737,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,49.53
2001,45.02,54.0,161,2,2.0,0.2779012345679013,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,90.04
2012,22.16,81.0,351,1,1.0,0.06295454545454546,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,22.16
2011,27.0,60.0,22,2,1.0,1.173913043478261,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,27.0
2011,14.67,97.0,132,2,3.0,0.11030075187969925,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,44.01
2025,15.7,80.0,138,2,3.0,0.11294964028776978,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,47.099999999999994
2013,34.89,65.0,153,2,4.0,0.22655844155844157,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,139.56
2020,34.58,61.0,248,3,2.0,0.13887550200803211,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,69.16
2023,45.81,100.0,71,3,4.0,0.63625,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,183.24
2022,31.03,69.0,115,1,4.0,0.2675,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,124.12
2014,9.98,52.0,2,2,3.0,3.3266666666666667,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,29.94
2007,24.66,93.0,307,2,1.0,0.08006493506493506,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,24.66
2001,42.45,51.0,304,2,2.0,0.13918032786885245,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,84.9
2022,11.57,82.0,155,2,4.0,0.07416666666666667,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,46.28
2015,27.56,65.0,158,1,1.0,0.1733333333333333,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,27.56
2020,27.57,75.0,86,1,3.0,0.31689655172413794,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,82.71000000000001
2017,32.62,87.0,226,2,1.0,0.14370044052863434,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,32.62
2006,40.33,100.0,327,2,2.0,0.12295731707317073,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,80.66
2024,35.8,75.0,360,1,2.0,0.09916897506925207,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,71.6
2016,11.79,78.0,206,1,4.0,0.056956521739130433,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,47.16
2001,25.98,82.0,220,2,1.0,0.11755656108597286,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,25.98
2019,38.48,69.0,177,1,3.0,0.21617977528089885,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,115.44
2002,44.86,85.0,330,1,3.0,0.13552870090634442,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,134.57999999999998
2023,6.63,85.0,82,3,1.0,0.07987951807228916,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,6.63
2017,20.76,53.0,165,3,2.0,0.12506024096385543,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,41.52
2024,16.36,78.0,260,3,1.0,0.06268199233716475,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,16.36
2013,37.83,57.0,217,2,1.0,0.1735321100917431,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,37.83
2007,1.03,53.0,38,3,3.0,0.026410256410256412,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.09
2002,37.88,83.0,66,1,3.0,0.5653731343283582,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,113.64000000000001
2010,38.89,50.0,193,3,4.0,0.2004639175257732,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,155.56
2010,5.05,51.0,46,2,4.0,0.1074468085106383,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,20.2
2011,6.22,63.0,72,2,3.0,0.0852054794520548,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.66
2012,5.99,51.0,202,2,1.0,0.029507389162561577,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,5.99
2001,3.53,73.0,136,3,2.0,0.02576642335766423,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,7.06
2015,17.14,73.0,264,3,1.0,0.06467924528301887,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,17.14
2009,32.29,50.0,47,2,1.0,0.6727083333333334,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,32.29
2000,12.37,79.0,282,3,2.0,0.04371024734982332,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,24.74
2006,17.19,50.0,263,2,1.0,0.06511363636363637,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,17.19
2024,27.94,56.0,160,1,3.0,0.17354037267080746,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,83.82000000000001
2025,46.19,83.0,51,3,1.0,0.8882692307692307,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,46.19
2020,8.83,96.0,230,1,1.0,0.038225108225108224,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,8.83
2019,22.56,84.0,314,2,1.0,0.07161904761904761,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,22.56
2010,22.86,71.0,134,1,2.0,0.16933333333333334,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,45.72
2008,10.06,83.0,93,3,1.0,0.10702127659574469,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,10.06
2011,24.79,83.0,102,3,2.0,0.24067961165048543,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,49.58
2025,8.89,78.0,212,3,3.0,0.041737089201877936,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,26.67
2004,13.53,60.0,25,3,1.0,0.5203846153846153,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,13.53
2022,19.07,100.0,320,2,3.0,0.05940809968847352,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,57.21
2011,47.12,92.0,257,2,4.0,0.18263565891472866,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,188.48
2023,17.65,70.0,238,3,1.0,0.07384937238493723,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,17.65
2002,33.41,87.0,200,1,1.0,0.1662189054726368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,33.41
2003,4.66,56.0,71,1,2.0,0.06472222222222222,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,9.32
2018,11.82,50.0,121,2,2.0,0.09688524590163934,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,23.64
2021,5.44,72.0,63,3,1.0,0.085,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,5.44
2003,24.54,64.0,308,2,1.0,0.07941747572815534,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,24.54
2006,40.45,100.0,118,2,1.0,0.33991596638655464,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,40.45
2014,33.68,57.0,353,1,1.0,0.0951412429378531,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,33.68
2024,40.04,97.0,225,2,1.0,0.17716814159292035,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40.04
2020,17.65,55.0,215,3,1.0,0.08171296296296296,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,17.65
2004,26.27,83.0,352,3,1.0,0.07441926345609065,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,26.27
2024,49.43,65.0,243,1,1.0,0.20258196721311475,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,49.43
2001,29.43,53.0,163,3,4.0,0.17945121951219511,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,117.72
2016,39.99,52.0,19,3,1.0,1.9995,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,39.99
2020,15.12,72.0,358,2,1.0,0.04211699164345404,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,15.12
2018,29.4,92.0,96,2,1.0,0.3030927835051546,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,29.4
2004,48.69,91.0,254,3,1.0,0.19094117647058823,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,48.69
2014,34.24,55.0,312,2,2.0,0.1093929712460064,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,68.48
2011,18.75,100.0,55,3,2.0,0.33482142857142855,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,37.5
2004,48.12,65.0,278,3,3.0,0.17247311827956988,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,144.35999999999999
2011,43.42,71.0,244,1,1.0,0.17722448979591837,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,43.42
2009,1.9,76.0,289,2,2.0,0.006551724137931034,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3.8
2021,30.58,96.0,323,2,3.0,0.09438271604938271,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,91.74
2016,39.09,59.0,110,1,3.0,0.3521621621621622,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,117.27000000000001
2007,41.97,78.0,121,1,1.0,0.3440163934426229,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,41.97
2021,42.23,92.0,284,2,1.0,0.1481754385964912,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,42.23
2017,16.06,63.0,71,3,1.0,0.22305555555555553,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,16.06
2006,25.02,79.0,276,1,1.0,0.09032490974729242,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,25.02
2013,3.2,96.0,149,2,1.0,0.021333333333333336,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3.2
2016,39.59,76.0,57,1,4.0,0.6825862068965518,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,158.36
2018,22.63,79.0,13,1,3.0,1.6164285714285713,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,67.89
2015,41.3,57.0,239,1,1.0,0.1720833333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,41.3
2019,23.15,60.0,201,3,1.0,0.1146039603960396,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,23.15
2013,32.3,78.0,305,2,1.0,0.10555555555555554,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,32.3
2008,35.92,75.0,327,2,4.0,0.10951219512195122,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,143.68
2019,11.72,98.0,110,2,1.0,0.10558558558558559,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,11.72
2001,14.12,67.0,42,1,1.0,0.3283720930232558,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,14.12
2011,23.75,75.0,53,2,2.0,0.4398148148148148,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,47.5
2025,46.91,81.0,174,3,2.0,0.2680571428571428,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,93.82
2010,47.3,100.0,76,3,2.0,0.6142857142857142,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,94.6
2022,20.56,66.0,307,1,1.0,0.06675324675324674,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,20.56
2009,29.12,84.0,281,3,1.0,0.10326241134751774,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,29.12
2009,9.03,89.0,144,3,3.0,0.062275862068965515,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,27.089999999999996
2002,22.11,83.0,207,3,4.0,0.10629807692307693,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,88.44
2014,1.97,84.0,140,2,3.0,0.01397163120567376,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,5.91
2009,47.89,62.0,111,3,1.0,0.4275892857142857,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,47.89
2001,7.41,87.0,251,1,3.0,0.029404761904761906,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,22.23
2001,36.66,50.0,288,1,4.0,0.12685121107266434,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,146.64
2013,42.2,50.0,222,1,1.0,0.189237668161435,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,42.2
2008,46.86,70.0,31,1,4.0,1.464375,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,187.44
2018,19.51,53.0,6,3,3.0,2.7871428571428574,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,58.53
2024,32.56,87.0,14,3,4.0,2.170666666666667,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,130.24
2007,27.39,67.0,61,1,1.0,0.4417741935483871,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,27.39
2021,14.48,99.0,123,2,4.0,0.1167741935483871,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,57.92
2022,34.02,53.0,75,3,1.0,0.44763157894736844,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,34.02
2005,48.07,64.0,228,1,3.0,0.20991266375545853,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,144.21
2013,31.38,77.0,84,3,3.0,0.3691764705882353,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,94.14
2001,30.36,91.0,58,2,4.0,0.5145762711864407,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,121.44
2013,31.64,51.0,248,3,1.0,0.12706827309236948,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,31.64
2008,26.36,83.0,187,2,2.0,0.1402127659574468,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,52.72
2011,29.08,99.0,153,1,4.0,0.18883116883116882,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,116.32
2024,2.31,97.0,14,3,1.0,0.154,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,2.31
2008,29.73,60.0,341,2,2.0,0.08692982456140351,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,59.46
2020,27.04,99.0,30,1,4.0,0.872258064516129,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,108.16
2023,44.59,79.0,329,3,4.0,0.13512121212121214,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,178.36
2014,7.91,68.0,172,2,4.0,0.045722543352601154,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,31.64
2001,0.7,93.0,108,1,1.0,0.006422018348623853,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.7
